Customer Type,Type of Travel,Class,Flight Distance,Inflight wifi service,Ease of Online booking,Online boarding,Seat comfort,Inflight entertainment,satisfaction
Loyal Customer,Personal Travel,Eco,965,4,4,4,1,1,satisfied
Loyal Customer,Personal Travel,Eco,2077,4,4,4,3,3,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,2288,4,3,4,4,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,283,5,5,5,4,4,satisfied
Loyal Customer,Business travel,Eco,447,4,3,4,4,4,satisfied
Loyal Customer,Personal Travel,Eco,358,3,3,3,4,4,neutral or dissatisfied
Loyal Customer,Business travel,Eco,641,5,4,5,5,5,satisfied
Loyal Customer,Business travel,Business,2797,4,4,5,4,4,satisfied
Loyal Customer,Business travel,Business,795,2,5,4,5,2,satisfied
Loyal Customer,Business travel,Business,2419,4,4,5,5,3,satisfied
Loyal Customer,Business travel,Business,2521,1,4,4,3,1,neutral or dissatisfied
disloyal Customer,Business travel,Eco,721,3,3,3,4,4,neutral or dissatisfied
disloyal Customer,Business travel,Eco,446,4,4,4,4,5,neutral or dissatisfied
Loyal Customer,Business travel,Business,3023,1,2,5,4,4,satisfied
Loyal Customer,Personal Travel,Eco,500,2,2,3,3,5,neutral or dissatisfied
disloyal Customer,Business travel,Eco,1061,3,3,3,3,3,satisfied
Loyal Customer,Personal Travel,Eco,971,0,0,0,4,1,satisfied
Loyal Customer,Personal Travel,Eco Plus,123,2,2,1,5,5,neutral or dissatisfied
disloyal Customer,Business travel,Business,602,4,5,4,3,3,satisfied
Loyal Customer,Business travel,Business,761,4,4,5,5,5,satisfied
Loyal Customer,Business travel,Business,802,1,1,4,4,4,satisfied
Loyal Customer,Business travel,Business,3923,1,3,2,2,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,2860,2,5,5,5,5,satisfied
Loyal Customer,Personal Travel,Eco,1074,1,1,1,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Business,516,5,5,5,4,4,satisfied
Loyal Customer,Business travel,Eco,631,4,3,4,4,4,satisfied
Loyal Customer,Business travel,Business,2572,3,3,5,5,4,satisfied
Loyal Customer,Business travel,Business,3891,3,3,5,5,5,satisfied
Loyal Customer,Personal Travel,Eco Plus,1448,2,2,2,4,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,1999,4,4,4,5,5,satisfied
Loyal Customer,Business travel,Business,2105,3,3,2,4,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,316,0,0,1,3,5,satisfied
Loyal Customer,Business travel,Business,1542,4,4,5,1,4,satisfied
disloyal Customer,Business travel,Business,1107,2,2,2,1,1,neutral or dissatisfied
Loyal Customer,Business travel,Business,812,1,1,4,5,2,satisfied
Loyal Customer,Personal Travel,Eco,399,1,1,1,3,5,neutral or dissatisfied
Loyal Customer,Business travel,Business,3949,5,5,2,4,5,satisfied
Loyal Customer,Personal Travel,Eco,399,1,1,1,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Eco,1416,4,2,4,5,5,satisfied
Loyal Customer,Business travel,Business,417,1,4,4,4,4,satisfied
Loyal Customer,Personal Travel,Eco,223,4,4,3,4,1,satisfied
Loyal Customer,Business travel,Business,1026,1,1,5,5,5,satisfied
Loyal Customer,Business travel,Business,1660,3,3,5,5,2,satisfied
Loyal Customer,Personal Travel,Eco,483,2,2,2,4,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,624,2,2,2,2,2,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,937,2,2,4,4,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,1452,3,3,4,5,2,satisfied
Loyal Customer,Business travel,Business,2541,5,5,4,5,4,satisfied
Loyal Customer,Business travel,Business,1562,5,4,5,4,4,satisfied
Loyal Customer,Business travel,Business,650,1,1,5,4,4,satisfied
disloyal Customer,Business travel,Business,738,4,4,4,4,3,satisfied
Loyal Customer,Personal Travel,Eco,191,3,3,3,1,5,neutral or dissatisfied
disloyal Customer,Business travel,Eco,150,0,1,1,1,1,satisfied
Loyal Customer,Business travel,Eco,370,5,1,5,5,5,satisfied
disloyal Customer,Business travel,Business,922,5,5,5,1,1,satisfied
Loyal Customer,Business travel,Business,1922,4,4,4,4,4,satisfied
Loyal Customer,Personal Travel,Eco,733,2,2,2,4,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,611,2,2,4,4,4,satisfied
disloyal Customer,Business travel,Business,446,1,1,1,1,1,neutral or dissatisfied
Loyal Customer,Business travel,Business,2687,4,4,4,5,5,satisfied
disloyal Customer,Business travel,Eco,588,3,3,3,4,4,neutral or dissatisfied
disloyal Customer,Business travel,Eco,2409,3,3,3,4,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,1076,2,2,4,4,2,neutral or dissatisfied
disloyal Customer,Business travel,Eco,1175,2,2,2,4,4,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,802,2,2,2,3,3,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,1099,3,3,3,2,2,neutral or dissatisfied
disloyal Customer,Business travel,Business,200,5,5,5,3,3,satisfied
disloyal Customer,Business travel,Eco,140,3,3,3,4,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,2748,3,3,5,5,5,satisfied
Loyal Customer,Business travel,Eco,1016,1,2,1,1,1,neutral or dissatisfied
Loyal Customer,Business travel,Business,2976,1,5,4,3,1,neutral or dissatisfied
Loyal Customer,Business travel,Eco Plus,196,0,0,0,1,1,satisfied
Loyal Customer,Personal Travel,Eco Plus,227,1,1,1,1,1,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,977,1,1,1,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,1512,3,4,3,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,1121,5,5,5,5,4,satisfied
Loyal Customer,Business travel,Business,125,4,4,4,5,4,satisfied
Loyal Customer,Business travel,Business,912,5,5,4,5,4,satisfied
Loyal Customer,Business travel,Business,2773,1,1,4,4,4,satisfied
Loyal Customer,Personal Travel,Eco,928,3,3,5,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Business,363,2,1,3,3,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,2475,5,5,4,4,5,satisfied
Loyal Customer,Personal Travel,Eco,373,2,2,2,5,5,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,814,4,4,4,4,1,satisfied
disloyal Customer,Business travel,Eco,937,1,1,5,5,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,603,5,5,4,5,5,satisfied
Loyal Customer,Business travel,Business,2291,1,1,4,5,5,satisfied
Loyal Customer,Business travel,Eco,1069,4,5,4,5,4,satisfied
Loyal Customer,Business travel,Business,321,4,4,4,4,4,satisfied
Loyal Customer,Business travel,Eco,583,3,3,2,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,200,3,2,2,3,5,satisfied
Loyal Customer,Personal Travel,Business,313,3,3,3,2,2,neutral or dissatisfied
disloyal Customer,Business travel,Eco,300,1,2,2,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Eco Plus,369,3,3,3,3,3,neutral or dissatisfied
disloyal Customer,Business travel,Eco,209,4,4,4,1,1,satisfied
Loyal Customer,Business travel,Business,223,3,4,4,4,4,satisfied
Loyal Customer,Business travel,Business,1744,4,4,4,4,5,satisfied
Loyal Customer,Business travel,Business,328,2,2,5,5,4,satisfied
Loyal Customer,Business travel,Eco Plus,447,4,3,4,4,4,satisfied
Loyal Customer,Business travel,Business,3583,4,3,3,3,2,satisfied
Loyal Customer,Personal Travel,Eco,363,4,4,5,4,2,neutral or dissatisfied
Loyal Customer,Personal Travel,Business,817,2,2,2,1,1,neutral or dissatisfied
Loyal Customer,Business travel,Business,1197,2,4,1,1,4,satisfied
Loyal Customer,Personal Travel,Eco,602,4,3,3,2,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,2621,5,5,4,4,4,satisfied
disloyal Customer,Business travel,Eco,295,3,3,3,1,3,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,125,2,0,1,1,1,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,317,2,3,3,1,1,neutral or dissatisfied
disloyal Customer,Business travel,Business,543,0,0,0,1,1,satisfied
disloyal Customer,Business travel,Eco,805,4,5,5,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Business,601,3,3,4,4,5,satisfied
Loyal Customer,Business travel,Business,2733,1,3,4,3,1,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,259,3,0,0,4,4,neutral or dissatisfied
disloyal Customer,Business travel,Eco Plus,610,1,1,1,1,1,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,407,2,2,2,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Business,3593,3,5,4,4,4,neutral or dissatisfied
Loyal Customer,Business travel,Eco,1121,4,4,4,2,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,3830,1,5,3,3,3,satisfied
disloyal Customer,Business travel,Eco,338,3,3,3,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Eco Plus,631,1,5,1,1,1,neutral or dissatisfied
Loyal Customer,Business travel,Business,1546,3,3,5,4,5,satisfied
Loyal Customer,Business travel,Business,200,1,2,3,4,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,2182,3,5,3,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,3658,2,2,4,1,5,satisfied
Loyal Customer,Business travel,Business,3513,3,3,4,5,5,satisfied
Loyal Customer,Business travel,Business,1738,2,2,2,2,2,neutral or dissatisfied
disloyal Customer,Business travel,Eco,387,4,3,3,1,1,satisfied
Loyal Customer,Personal Travel,Eco,416,3,1,1,2,2,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,234,0,0,3,3,4,satisfied
Loyal Customer,Business travel,Business,1056,1,1,4,5,4,satisfied
Loyal Customer,Personal Travel,Eco Plus,321,4,4,4,5,4,neutral or dissatisfied
Loyal Customer,Business travel,Eco Plus,594,3,5,3,3,3,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco Plus,2329,3,3,1,1,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,2585,3,3,4,4,5,satisfied
Loyal Customer,Business travel,Business,1699,2,2,1,1,4,satisfied
Loyal Customer,Personal Travel,Eco Plus,631,2,2,2,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,2036,4,4,5,4,5,satisfied
Loyal Customer,Business travel,Business,2785,0,0,4,5,4,satisfied
Loyal Customer,Business travel,Business,1931,4,4,4,5,4,satisfied
Loyal Customer,Business travel,Business,957,4,4,4,5,4,satisfied
disloyal Customer,Business travel,Eco,369,3,3,3,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,491,4,4,4,5,5,satisfied
Loyal Customer,Business travel,Business,1894,3,3,4,5,5,satisfied
Loyal Customer,Personal Travel,Eco,1050,1,1,1,3,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,458,2,2,4,5,4,satisfied
Loyal Customer,Business travel,Business,3561,3,4,2,2,2,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,888,2,2,2,3,3,neutral or dissatisfied
disloyal Customer,Business travel,Eco,204,2,2,2,5,5,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,1533,1,1,1,4,4,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,102,1,1,1,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Business,3671,1,1,4,4,4,satisfied
Loyal Customer,Business travel,Business,2330,5,5,4,4,4,satisfied
Loyal Customer,Business travel,Business,2229,1,1,3,2,2,satisfied
Loyal Customer,Personal Travel,Eco,829,2,2,5,4,4,neutral or dissatisfied
Loyal Customer,Business travel,Eco Plus,612,3,4,3,3,3,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,369,1,1,2,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,3173,3,3,4,5,5,satisfied
Loyal Customer,Business travel,Business,3059,4,4,4,4,4,satisfied
disloyal Customer,Business travel,Eco,264,0,0,0,4,4,satisfied
Loyal Customer,Business travel,Business,936,3,3,5,5,4,satisfied
Loyal Customer,Business travel,Business,837,3,3,4,3,5,satisfied
Loyal Customer,Business travel,Eco,237,2,3,4,4,2,neutral or dissatisfied
disloyal Customer,Business travel,Business,640,2,2,2,3,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,1514,5,5,4,4,4,satisfied
Loyal Customer,Business travel,Business,1906,2,2,5,4,4,satisfied
Loyal Customer,Business travel,Business,116,4,4,1,3,4,satisfied
disloyal Customer,Business travel,Eco,228,5,5,5,5,5,satisfied
Loyal Customer,Personal Travel,Eco,300,3,3,3,4,4,neutral or dissatisfied
Loyal Customer,Business travel,Eco,1448,4,3,4,4,4,satisfied
disloyal Customer,Business travel,Eco,410,3,2,2,1,5,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,451,3,2,2,2,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,1807,4,1,4,5,2,satisfied
Loyal Customer,Business travel,Business,2380,1,1,2,3,5,satisfied
disloyal Customer,Business travel,Eco,166,4,4,4,4,4,satisfied
disloyal Customer,Business travel,Eco,166,2,2,2,1,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,599,3,2,4,4,3,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,253,1,1,1,3,3,neutral or dissatisfied
disloyal Customer,Business travel,Eco,954,2,1,1,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,3716,3,3,5,4,4,satisfied
Loyal Customer,Business travel,Eco Plus,1666,1,5,1,2,1,neutral or dissatisfied
disloyal Customer,Business travel,Business,873,1,1,1,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,3133,3,3,5,5,3,satisfied
Loyal Customer,Business travel,Business,1671,3,3,5,5,5,satisfied
Loyal Customer,Business travel,Business,1530,5,5,4,4,3,satisfied
Loyal Customer,Business travel,Business,1310,2,2,5,5,5,satisfied
disloyal Customer,Business travel,Business,366,5,5,5,2,2,satisfied
Loyal Customer,Personal Travel,Eco,201,5,5,5,1,2,satisfied
disloyal Customer,Business travel,Eco,765,3,3,3,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,3504,3,3,4,4,4,satisfied
Loyal Customer,Business travel,Business,3581,5,5,1,1,5,satisfied
Loyal Customer,Business travel,Business,1746,5,5,4,5,4,satisfied
disloyal Customer,Business travel,Eco,1121,3,3,3,2,2,satisfied
Loyal Customer,Business travel,Business,1857,1,1,5,5,4,satisfied
Loyal Customer,Personal Travel,Eco,1222,3,3,3,4,4,neutral or dissatisfied
disloyal Customer,Business travel,Eco,965,2,2,2,1,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,190,1,1,1,2,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,308,1,1,4,4,3,satisfied
Loyal Customer,Business travel,Business,1575,3,3,2,1,5,satisfied
disloyal Customer,Business travel,Eco Plus,406,3,3,3,3,3,neutral or dissatisfied
disloyal Customer,Business travel,Eco,308,4,4,4,1,1,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,408,2,2,2,2,2,neutral or dissatisfied
disloyal Customer,Business travel,Eco,108,1,0,0,1,1,neutral or dissatisfied
Loyal Customer,Business travel,Business,3451,3,3,5,4,4,satisfied
Loyal Customer,Personal Travel,Eco,862,2,2,2,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Business,3655,3,3,4,4,2,satisfied
Loyal Customer,Personal Travel,Eco Plus,842,0,0,5,5,5,satisfied
Loyal Customer,Business travel,Business,794,2,2,4,4,5,satisfied
Loyal Customer,Business travel,Business,3896,4,4,5,4,4,satisfied
Loyal Customer,Business travel,Business,227,1,1,5,4,4,satisfied
Loyal Customer,Business travel,Business,2903,4,4,5,4,4,satisfied
Loyal Customer,Personal Travel,Eco,1182,5,5,4,4,2,satisfied
Loyal Customer,Personal Travel,Business,102,1,0,4,4,1,neutral or dissatisfied
disloyal Customer,Business travel,Business,888,4,4,4,3,5,satisfied
Loyal Customer,Business travel,Eco,300,5,3,5,5,5,satisfied
Loyal Customer,Personal Travel,Eco,712,5,5,5,4,3,satisfied
Loyal Customer,Personal Travel,Eco,187,3,3,4,4,1,neutral or dissatisfied
Loyal Customer,Business travel,Business,1992,2,2,5,5,4,satisfied
Loyal Customer,Business travel,Eco,711,3,3,3,3,3,neutral or dissatisfied
disloyal Customer,Business travel,Business,1044,5,5,5,4,4,satisfied
Loyal Customer,Business travel,Eco,503,2,2,2,2,2,satisfied
Loyal Customer,Business travel,Business,587,2,2,4,5,5,satisfied
Loyal Customer,Business travel,Eco Plus,479,2,5,3,3,2,satisfied
Loyal Customer,Business travel,Business,3375,2,2,5,4,5,satisfied
Loyal Customer,Personal Travel,Eco,577,3,3,3,4,4,neutral or dissatisfied
Loyal Customer,Personal Travel,Business,335,3,2,2,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,2645,4,4,4,4,4,satisfied
Loyal Customer,Business travel,Eco Plus,451,5,4,3,4,5,satisfied
Loyal Customer,Business travel,Business,1796,4,2,4,4,1,neutral or dissatisfied
Loyal Customer,Business travel,Business,1197,2,2,5,4,4,satisfied
Loyal Customer,Personal Travel,Eco,1262,3,2,2,3,3,neutral or dissatisfied
disloyal Customer,Business travel,Eco,170,1,1,1,2,2,neutral or dissatisfied
disloyal Customer,Business travel,Eco,501,4,4,4,3,3,satisfied
Loyal Customer,Business travel,Business,337,0,0,4,5,3,satisfied
Loyal Customer,Personal Travel,Eco,1947,4,4,4,1,1,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,528,3,3,4,5,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,2996,3,5,3,4,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,3534,1,1,5,4,4,satisfied
Loyal Customer,Business travel,Business,1744,2,2,2,2,2,neutral or dissatisfied
disloyal Customer,Business travel,Eco,108,4,4,4,2,2,satisfied
Loyal Customer,Business travel,Business,2881,3,2,3,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,2577,1,1,4,4,3,satisfied
disloyal Customer,Business travel,Eco,740,3,3,3,1,5,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco Plus,373,1,2,2,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Eco Plus,946,2,3,2,2,2,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,672,2,2,2,2,3,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco Plus,2329,1,2,2,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,967,4,4,5,5,5,satisfied
Loyal Customer,Business travel,Business,2868,2,2,4,4,5,satisfied
Loyal Customer,Business travel,Business,3314,5,5,3,5,5,satisfied
Loyal Customer,Business travel,Business,1674,1,1,4,4,5,satisfied
disloyal Customer,Business travel,Business,235,1,1,1,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Business,1604,3,3,4,4,4,satisfied
Loyal Customer,Personal Travel,Eco,2311,2,2,2,4,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,585,1,1,4,4,4,satisfied
Loyal Customer,Business travel,Business,1907,1,1,5,5,4,satisfied
Loyal Customer,Business travel,Eco,1849,1,1,1,1,1,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,1258,3,3,3,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,650,4,4,5,5,5,satisfied
Loyal Customer,Personal Travel,Eco,67,5,5,5,4,4,satisfied
Loyal Customer,Business travel,Business,1979,2,4,3,4,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,327,2,2,5,5,4,satisfied
disloyal Customer,Business travel,Business,594,2,2,2,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,1541,2,2,4,5,5,satisfied
Loyal Customer,Business travel,Eco Plus,2075,3,5,3,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,3899,1,1,4,4,4,satisfied
Loyal Customer,Business travel,Business,3257,3,1,5,4,5,satisfied
Loyal Customer,Personal Travel,Business,977,3,3,5,5,4,neutral or dissatisfied
